,Unnamed: 0,h_t,d_t,cloud,ISCCP,h_t_next,d_t_next,cloud_next,ISCCP_next,dh,dd,bincenter_h,bincenter_d
177259,177259,1025.052496338139,1.1083221242234462,cloud,2.0,2871.2216345022957,1.2063739964689386,cloud,3.0,1846.1691381641567,0.09805187224549239,1000.0,1
177500,177500,1072.9252883596043,0.8959487211257636,cloud,2.0,1741.9038587124946,0.6780054766484538,cloud,2.0,668.9785703528903,-0.21794324447730984,1000.0,1
177583,177583,892.3505018484088,1.0731531977399371,cloud,2.0,1049.8461583108517,1.476184751589324,cloud,5.0,157.49565646244287,0.40303155384938694,1000.0,1
177773,177773,1030.079358471105,1.1100809451737907,cloud,2.0,2592.640019996148,1.4056389412219743,cloud,6.0,1562.560661525043,0.29555799604818356,1000.0,1
177853,177853,907.008072365886,0.9708343397521344,cloud,2.0,601.0819672937912,1.9485415089452904,cloud,5.0,-305.92610507209486,0.977707169193156,1000.0,1
178002,178002,865.1070323135743,1.1248783086890524,cloud,2.0,1226.561761819531,1.0376062668559145,cloud,2.0,361.4547295059567,-0.08727204183313786,1000.0,1
178206,178206,1082.150106064077,1.0187569884971317,cloud,2.0,864.8861983261816,0.936262779483938,cloud,2.0,-217.26390773789535,-0.08249420901319371,1000.0,1
178207,178207,864.8861983261816,0.936262779483938,cloud,2.0,540.8680137061643,0.8736459354071711,cloud,2.0,-324.0181846200172,-0.06261684407676693,1000.0,1
178322,178322,915.3606298651468,0.946716383895329,cloud,2.0,199.2508591085013,1.216948687141581,cloud,2.0,-716.1097707566455,0.27023230324625214,1000.0,1
178340,178340,910.2122960045272,1.117094938160304,cloud,2.0,914.0366771275932,1.3482727293556898,cloud,5.0,3.8243811230660185,0.23117779119538584,1000.0,1
178894,178894,906.4758166843612,0.9656789432801512,cloud,2.0,302.7137443991842,1.281226446291165,cloud,5.0,-603.762072285177,0.31554750301101386,1000.0,1
179428,179428,917.330695628612,0.9680508108423552,cloud,2.0,1048.9193962910867,1.8120579209252765,cloud,5.0,131.5887006624747,0.8440071100829213,1000.0,1
180319,180319,924.207769544798,1.0801304063114832,cloud,2.0,415.17527714963785,0.5947221012850292,cloud,2.0,-509.03249239516015,-0.48540830502645393,1000.0,1
180431,180431,891.5965428960932,1.0727472446510873,cloud,2.0,287.51959986891563,0.8522755963069657,cloud,2.0,-604.0769430271775,-0.22047164834412158,1000.0,1
180663,180663,913.245164324978,1.0421704830229166,cloud,2.0,945.4569246101496,0.0453277134128125,cloud,2.0,32.211760285171636,-0.9968427696101041,1000.0,1
181078,181078,1052.684285414186,0.8702730608562717,cloud,2.0,533.1208052435389,0.0379902211581058,cloud,2.0,-519.563480170647,-0.8322828396981659,1000.0,1
181411,181411,1135.5629009760853,1.058274923771742,cloud,2.0,1880.5871893936192,1.0903219304288003,cloud,2.0,745.0242884175339,0.0320470066570584,1000.0,1
181905,181905,986.270364891524,1.145069464816855,cloud,2.0,556.8669753404646,1.1979695928233716,cloud,2.0,-429.4033895510594,0.05290012800651667,1000.0,1
182559,182559,959.8245437945662,0.8888397284551501,cloud,2.0,9149.601870604709,0.8396719982686364,cloud,4.0,8189.777326810143,-0.04916773018651377,1000.0,1
183048,183048,959.5433754003616,0.963022924011714,cloud,2.0,1066.6247315096618,1.5652643329799178,cloud,5.0,107.08135610930026,0.6022414089682039,1000.0,1
183121,183121,893.624292267083,1.0425149540078276,cloud,2.0,1134.272565965298,1.330035568526143,cloud,5.0,240.64827369821512,0.28752061451831534,1000.0,1
183749,183749,1109.5118458192103,1.1486600230935062,cloud,2.0,1367.456493123609,1.1579745049142771,cloud,2.0,257.9446473043988,0.009314481820770881,1000.0,1
183751,183751,1128.8321331795687,1.0236725485017448,cloud,2.0,1014.7829552301264,0.9903367183831752,cloud,2.0,-114.04917794944231,-0.033335830118569665,1000.0,1
183752,183752,1014.7829552301264,0.9903367183831752,cloud,2.0,883.6892004766152,0.0259872652350028,cloud,2.0,-131.09375475351123,-0.9643494531481723,1000.0,1
184659,184659,1088.988604392967,1.0489993549673913,cloud,2.0,1278.0553511384278,0.0780852275690262,cloud,2.0,189.0667467454607,-0.970914127398365,1000.0,1
184791,184791,919.9038440190744,1.0642718998048375,cloud,2.0,772.7929940190777,0.3103552371935932,cloud,2.0,-147.11084999999673,-0.7539166626112443,1000.0,1
185125,185125,913.0080400194046,1.0269704476021055,cloud,2.0,1005.4979031424726,0.5401367878427659,cloud,2.0,92.48986312306806,-0.4868336597593397,1000.0,1
185714,185714,1033.608750929153,0.9716575610218866,cloud,2.0,570.7444506107706,0.3786584401906135,cloud,2.0,-462.86430031838245,-0.592999120831273,1000.0,1
185777,185777,1055.079355621151,0.8702578711195599,cloud,2.0,1363.211519304734,1.5966452589714433,cloud,5.0,308.13216368358303,0.7263873878518834,1000.0,1
186103,186103,1133.8924475633437,1.1343572361764718,cloud,2.0,2656.467083586442,2.177788944408862,cloud,6.0,1522.5746360230985,1.04343170823239,1000.0,1
186423,186423,975.1298116781504,1.0516733096206246,cloud,2.0,784.5584473091712,2.550536527705051,cloud,5.0,-190.57136436897918,1.4988632180844264,1000.0,1
186790,186790,994.8631778021098,0.8643849191428217,cloud,2.0,3471.8288995886005,2.20053572280132,cloud,6.0,2476.9657217864906,1.3361508036584984,1000.0,1
187063,187063,899.622830064193,0.9975524213237882,cloud,2.0,943.7492800996076,2.5735704388745013,cloud,5.0,44.12645003541468,1.5760180175507132,1000.0,1
187117,187117,970.244019900353,1.0733928787214326,cloud,2.0,2297.4714477239854,2.136009719230185,cloud,6.0,1327.2274278236323,1.0626168405087522,1000.0,1
187424,187424,929.5240523470396,0.92420748741537,cloud,2.0,314.1777446233548,1.4983691010560356,cloud,5.0,-615.3463077236848,0.5741616136406656,1000.0,1
187614,187614,958.2137398223124,1.1110981889209517,cloud,2.0,681.1123187622773,0.7723289548260884,cloud,2.0,-277.10142106003514,-0.33876923409486326,1000.0,1
187768,187768,1005.1235915383132,0.9066337691142954,cloud,2.0,2443.4890299412405,0.9102897954882132,cloud,3.0,1438.3654384029273,0.00365602637391782,1000.0,1
188046,188046,1036.7762839029529,0.947459852145484,cloud,2.0,833.7171625875776,1.8999297244699136,cloud,5.0,-203.05912131537525,0.9524698723244296,1000.0,1
188050,188050,935.687612765282,0.8550530941990724,cloud,2.0,1062.49545496143,0.5600514747857427,cloud,2.0,126.80784219614793,-0.2950016194133297,1000.0,1
188715,188715,972.7065035480364,1.0717377791773992,cloud,2.0,294.23660010834806,1.972805932920797,cloud,5.0,-678.4699034396883,0.9010681537433978,1000.0,1
188801,188801,1091.823585875763,1.0060629924203106,cloud,2.0,1053.7092169641437,1.714677301971872,cloud,5.0,-38.114368911619295,0.7086143095515613,1000.0,1
189114,189114,976.9680259299964,0.961943853305987,cloud,2.0,1483.2215497082705,3.103210343040474,cloud,5.0,506.25352377827403,2.141266489734487,1000.0,1
190144,190144,1066.4636544801556,0.9131964847005452,cloud,2.0,5955.940131081741,0.8211357044459449,cloud,3.0,4889.476476601585,-0.0920607802546003,1000.0,1
190710,190710,1077.865903367556,1.0334330927802826,cloud,2.0,1131.2845092681632,2.658417842901199,cloud,5.0,53.41860590060719,1.6249847501209165,1000.0,1
191174,191174,990.9230319125248,0.96077041056138,cloud,2.0,1191.9366178898265,0.8765261316859458,cloud,2.0,201.01358597730166,-0.08424427887543418,1000.0,1
192114,192114,1060.3961070717464,1.098610000551972,cloud,2.0,356.51802738082023,2.265240201526433,cloud,5.0,-703.8780796909261,1.1666302009744607,1000.0,1
192222,192222,1048.3332512808258,0.9571190088632672,cloud,2.0,797.1782387538701,0.9448624007895434,cloud,2.0,-251.15501252695572,-0.012256608073723751,1000.0,1
192249,192249,948.1776887037828,1.0927466058446833,cloud,2.0,1327.0246099339784,1.4655923230816192,cloud,5.0,378.84692123019556,0.37284571723693594,1000.0,1
192270,192270,1059.739699665643,1.0229574752990125,cloud,2.0,333.4804608578928,1.201978719064181,cloud,2.0,-726.2592388077502,0.1790212437651686,1000.0,1
192390,192390,1117.834384081612,1.1305501237763338,cloud,2.0,485.6020614485925,1.4528390231923654,cloud,5.0,-632.2323226330194,0.32228889941603156,1000.0,1
192848,192848,874.9229027209296,0.9562037627248574,cloud,2.0,8433.041477039638,1.7600550272667863,cloud,7.0,7558.118574318709,0.8038512645419289,1000.0,1
193074,193074,1102.471568632307,1.027789193750262,cloud,2.0,1831.9786730629487,0.3209384755582998,cloud,2.0,729.5071044306417,-0.7068507181919621,1000.0,1
193214,193214,927.8447236903396,1.0731102565003698,cloud,2.0,1602.4455835968463,1.8839424037546089,cloud,5.0,674.6008599065067,0.810832147254239,1000.0,1
193218,193218,1100.367918388303,0.8751565041852979,cloud,2.0,575.1410882345261,1.821309061896878,cloud,5.0,-525.2268301537769,0.94615255771158,1000.0,1
193382,193382,954.8834322815932,0.988816131323328,cloud,2.0,890.0154550625252,1.6483581411876866,cloud,5.0,-64.86797721906794,0.6595420098643586,1000.0,1
194077,194077,1004.8765352672508,0.906767827549017,cloud,2.0,13305.065733421678,1.4313688361816816,cloud,7.0,12300.189198154427,0.5246010086326647,1000.0,1
194795,194795,1007.9949088141316,0.9030658259972636,cloud,2.0,2007.0269668805345,1.3528505913570106,cloud,6.0,999.0320580664029,0.449784765359747,1000.0,1
195014,195014,1063.0329342375337,1.0115766614564552,cloud,2.0,863.2966436413521,0.6783488355100135,cloud,2.0,-199.73629059618156,-0.33322782594644174,1000.0,1
195159,195159,1024.4172934239514,0.9568771112446636,cloud,2.0,858.6464432614059,1.131802434175722,cloud,2.0,-165.77085016254546,0.17492532293105845,1000.0,1
195160,195160,858.6464432614059,1.131802434175722,cloud,2.0,216.65166365081927,0.8501561059156403,cloud,2.0,-641.9947796105866,-0.28164632826008174,1000.0,1
195340,195340,1011.058639250465,1.0021740946711304,cloud,2.0,218.13445031475328,1.0203037398052577,cloud,2.0,-792.9241889357118,0.018129645134127292,1000.0,1
195605,195605,1120.7758145870798,0.9588227633331878,cloud,2.0,5005.679976100279,0.3414237850597127,cloud,3.0,3884.9041615131996,-0.6173989782734751,1000.0,1
195624,195624,1013.5581736367936,1.0808131010435844,cloud,2.0,1568.333840305054,1.4331378798968148,cloud,5.0,554.7756666682604,0.35232477885323044,1000.0,1
196008,196008,1102.414847015149,0.9438445104789068,cloud,2.0,640.2326483243806,2.065864442324443,cloud,5.0,-462.18219869076836,1.1220199318455364,1000.0,1
196208,196208,937.9228466773352,0.9900820223043256,cloud,2.0,669.0726265524735,1.0182937043113327,cloud,2.0,-268.8502201248617,0.028211682007007077,1000.0,1
196775,196775,1086.8004084183506,0.8656608001029494,cloud,2.0,530.9372151726898,0.0645963515820546,cloud,2.0,-555.8631932456608,-0.8010644485208949,1000.0,1
196834,196834,1102.6020470660394,1.1449019214250304,cloud,2.0,336.6662254977189,1.666707580411368,cloud,5.0,-765.9358215683205,0.5218056589863376,1000.0,1
197711,197711,1114.7144299426625,0.8732530224087881,cloud,2.0,1030.3577795034817,1.4809995885940896,cloud,5.0,-84.35665043918084,0.6077465661853015,1000.0,1
198212,198212,1105.065757717027,0.995910958835498,cloud,2.0,1232.071142668461,1.2771162756136802,cloud,2.0,127.00538495143405,0.2812053167781823,1000.0,1
198466,198466,984.5724633170204,0.939836335095254,cloud,2.0,2074.8696082327783,2.163791875847952,cloud,6.0,1090.297144915758,1.2239555407526983,1000.0,1
198616,198616,961.7403920595316,1.0409182968509234,cloud,2.0,1151.558524944763,1.6673703682186518,cloud,5.0,189.8181328852313,0.6264520713677284,1000.0,1
198677,198677,1066.5025406654102,0.9377201950710878,cloud,2.0,4649.985250628498,1.5108738714990864,cloud,6.0,3583.4827099630875,0.5731536764279985,1000.0,1
198863,198863,1123.6606294010107,1.0302299861838369,cloud,2.0,814.755539610571,0.7472492503116492,cloud,2.0,-308.9050897904398,-0.28298073587218764,1000.0,1
199368,199368,866.5708909410522,1.0800419812131992,cloud,2.0,662.3131583629968,1.0365397902179885,cloud,2.0,-204.25773257805542,-0.04350219099521069,1000.0,1
199639,199639,914.8260504052096,0.8929230256207762,cloud,2.0,1006.261783574322,0.7864399895523728,cloud,2.0,91.43573316911238,-0.10648303606840337,1000.0,1
199704,199704,891.3664234985966,1.0901963313067466,cloud,2.0,878.5405803875781,0.728619218877782,cloud,2.0,-12.825843111018571,-0.3615771124289646,1000.0,1
199881,199881,863.1222324815905,0.9133941475015032,cloud,2.0,275.7103019638713,1.4239716055428262,cloud,5.0,-587.4119305177192,0.510577458041323,1000.0,1
200039,200039,1086.5168210329412,0.9541627935647532,cloud,2.0,661.8655378496096,1.3743693898127902,cloud,5.0,-424.65128318333154,0.420206596248037,1000.0,1
200148,200148,1115.120754190361,0.8602626744882489,cloud,2.0,1459.6741808861798,2.330635338509463,cloud,5.0,344.55342669581887,1.4703726640212142,1000.0,1
200591,200591,1105.3931265416545,0.8780351466898382,cloud,2.0,1269.4562637589247,0.1155398615343871,cloud,2.0,164.0631372172702,-0.7624952851554511,1000.0,1
200658,200658,1047.0152604280297,1.0545733019900378,cloud,2.0,1582.5938411975403,1.0830150888331307,cloud,2.0,535.5785807695106,0.028441786843092842,1000.0,1
200740,200740,937.2287330344004,1.1357722455314996,cloud,2.0,721.8725683492274,0.5335356234077452,cloud,2.0,-215.35616468517298,-0.6022366221237544,1000.0,1
200806,200806,976.1033227268906,1.0786495387809354,cloud,2.0,1499.304148849591,2.819674446080282,cloud,5.0,523.2008261227004,1.7410249072993467,1000.0,1
200828,200828,1113.3842627685085,1.043318331646548,cloud,2.0,617.0581846732409,0.8957180571978128,cloud,2.0,-496.3260780952676,-0.14760027444873514,1000.0,1
201307,201307,1135.4172570273424,0.9782100313894716,cloud,2.0,602.489886542412,1.8339026897348292,cloud,5.0,-532.9273704849304,0.8556926583453576,1000.0,1
202526,202526,1118.524162602704,0.9028901661859506,cloud,2.0,1223.1991659295988,1.5859199840786888,cloud,5.0,104.67500332689474,0.6830298178927382,1000.0,1
202540,202540,1063.4543685727465,1.0840152624901616,cloud,2.0,5670.361484721499,1.860315343905397,cloud,6.0,4606.907116148753,0.7763000814152354,1000.0,1
202766,202766,1062.585335074789,1.1177795757130469,cloud,2.0,1047.4691927259703,1.4692733635214794,cloud,5.0,-15.116142348818812,0.35149378780843255,1000.0,1
203138,203138,1056.4965110295998,0.9660034048840738,cloud,2.0,846.0420125097661,2.194482760178444,cloud,5.0,-210.4544985198337,1.2284793552943702,1000.0,1
203168,203168,964.0822001212204,0.9291001708041356,cloud,2.0,811.5774424714143,1.451561899570402,cloud,5.0,-152.50475764980604,0.5224617287662664,1000.0,1
203950,203950,953.6688011905692,0.950191296229692,cloud,2.0,455.6040368650736,1.2601164471613762,cloud,2.0,-498.06476432549556,0.30992515093168416,1000.0,1
204239,204239,896.7344195329139,1.0121311542430664,cloud,2.0,1108.279691262926,2.045130359288416,cloud,5.0,211.54527173001213,1.0329992050453494,1000.0,1
204426,204426,998.8230105963396,1.065513187903358,cloud,2.0,449.0202369264987,1.9548414974932515,cloud,5.0,-549.8027736698409,0.8893283095898936,1000.0,1
205319,205319,913.0147762239504,0.9929665236242922,cloud,2.0,270.2579990543972,0.8869933864129744,cloud,2.0,-642.7567771695533,-0.10597313721131774,1000.0,1
205725,205725,881.0563619191372,1.0084618520693975,cloud,2.0,1007.9066854886772,1.9204641033837413,cloud,5.0,126.85032356954002,0.9120022513143438,1000.0,1
206189,206189,1071.3510369001078,1.0082510269928058,cloud,2.0,1197.6177955865871,1.3023492364152516,cloud,5.0,126.2667586864793,0.2940982094224458,1000.0,1
206341,206341,865.3404825408244,0.9787484809367536,cloud,2.0,461.61325526787937,1.3134876201921453,cloud,5.0,-403.727227272945,0.33473913925539167,1000.0,1
206541,206541,980.4621597480314,1.0136900482784847,cloud,2.0,813.0317647114721,1.9096581249023723,cloud,5.0,-167.43039503655928,0.8959680766238876,1000.0,1
207853,207853,978.9980174627676,1.0342702802365338,cloud,2.0,1683.1665769237006,1.5710557324686567,cloud,5.0,704.168559460933,0.5367854522321229,1000.0,1
208296,208296,1141.019301213687,1.0566935210877306,cloud,2.0,1580.7896807806983,2.0850516791307663,cloud,5.0,439.77037956701133,1.0283581580430357,1000.0,1
208799,208799,1090.2859054902844,1.1343290677305968,cloud,2.0,1005.2701346914772,1.569140752878398,cloud,5.0,-85.01577079880724,0.4348116851478012,1000.0,1
208870,208870,1019.950309903558,1.0171523669637288,cloud,2.0,712.1036545081187,2.1602964339329658,cloud,5.0,-307.84665539543937,1.143144066969237,1000.0,1
208915,208915,1128.0345929422997,1.0179969265679771,cloud,2.0,7602.280349156946,1.4734167602521169,cloud,6.0,6474.2457562146465,0.45541983368413974,1000.0,1
209153,209153,1078.1877319633,1.0527340494345354,cloud,2.0,633.8163310525345,1.4257253150594562,cloud,5.0,-444.3714009107655,0.3729912656249208,1000.0,1
209368,209368,1135.712733373665,1.0715067301694683,cloud,2.0,679.9437556058812,2.1276445701799545,cloud,5.0,-455.7689777677839,1.0561378400104862,1000.0,1
209385,209385,1022.8778575267212,1.125082237277485,cloud,2.0,814.2989921243777,3.129775261374273,cloud,5.0,-208.57886540234347,2.004693024096788,1000.0,1
209400,209400,1033.1220962735126,1.0878973814228154,cloud,2.0,559.0493696198706,0.64413286545586,cloud,2.0,-474.072726653642,-0.44376451596695543,1000.0,1
209651,209651,1014.4340843502682,1.0581159591091938,cloud,2.0,965.1335025076502,2.1357853156132207,cloud,5.0,-49.300581842618044,1.077669356504027,1000.0,1
210084,210084,1061.6712083478194,1.0475960164833191,cloud,2.0,610.4095403328532,1.3485089027570405,cloud,5.0,-451.2616680149662,0.30091288627372137,1000.0,1
210149,210149,863.5755016434726,0.9254704136118536,cloud,2.0,460.85962245934775,3.3983689513429045,cloud,8.0,-402.7158791841249,2.472898537731051,1000.0,1
210607,210607,889.6466364209316,1.1054399712523184,cloud,2.0,546.8368245051114,0.0807866895302324,cloud,2.0,-342.8098119158202,-1.024653281722086,1000.0,1
210624,210624,1112.5281904224407,1.114673345283117,cloud,2.0,9422.092260426123,1.8922923814488293,cloud,7.0,8309.564070003682,0.7776190361657123,1000.0,1
210652,210652,943.7579716543509,0.9730556579011131,cloud,2.0,463.9849078050965,1.121831676384654,cloud,2.0,-479.77306384925436,0.14877601848354094,1000.0,1
211002,211002,867.2537178174955,0.9830041827991056,cloud,2.0,590.2214852432656,1.839548282445937,cloud,5.0,-277.03223257422985,0.8565440996468314,1000.0,1
211516,211516,921.5175642610366,1.1125729513309286,cloud,2.0,447.0246380640857,0.8024947826312139,cloud,2.0,-474.49292619695086,-0.3100781686997147,1000.0,1
212003,212003,1019.0550298584558,0.9890019183136572,cloud,2.0,1293.7634899594582,1.9620316638548272,cloud,5.0,274.7084601010024,0.9730297455411699,1000.0,1
212720,212720,1129.4417960688738,0.850901310613121,cloud,2.0,1172.5230742244528,0.0101967647721727,cloud,2.0,43.08127815557896,-0.8407045458409483,1000.0,1
213288,213288,892.7871573595662,1.1141480133057722,cloud,2.0,750.8253488383651,0.7760590143813721,cloud,2.0,-141.96180852120108,-0.33808899892440003,1000.0,1
